District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Falls/Injuries/Fractures,5886
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Gastritis (APD),18961
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Insect/Wasp Bite,262
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Abdominal Pain,8347
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",2455
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Cirrhosis of liver,43
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Burns and Scalds,437
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Dog Bite,172
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,5
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Snake Bite: Poisonous,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Snake Bite: Non Poisonous,5
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Physical Disability (Disable Person),0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,RTA (Road Traffic Accident),1245
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Headache (Migrain),16280
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Pyrexia of Unknown Origin,2709
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Falls/Injuries/Fractures,7899
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Gastritis (APD),21573
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Insect/Wasp Bite,460
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Abdominal Pain,10819
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",4956
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Cirrhosis of liver,22
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Burns and Scalds,1042
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Dog Bite,905
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,117
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Snake Bite: Poisonous,18
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Snake Bite: Non Poisonous,42
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Physical Disability (Disable Person),25
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,RTA (Road Traffic Accident),861
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Headache (Migrain),24294
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Pyrexia of Unknown Origin,15032
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Falls/Injuries/Fractures,8711
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Gastritis (APD),20810
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Insect/Wasp Bite,644
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Abdominal Pain,10812
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",3416
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Cirrhosis of liver,95
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Burns and Scalds,754
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Dog Bite,508
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,34
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Snake Bite: Poisonous,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Snake Bite: Non Poisonous,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Physical Disability (Disable Person),0
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,RTA (Road Traffic Accident),1142
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Headache (Migrain),20578
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Pyrexia of Unknown Origin,14644
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Falls/Injuries/Fractures,9411
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Gastritis (APD),20853
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Insect/Wasp Bite,468
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Abdominal Pain,10768
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",6440
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Cirrhosis of liver,38
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Burns and Scalds,1155
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Dog Bite,543
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,13
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Snake Bite: Poisonous,2
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Snake Bite: Non Poisonous,1
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Physical Disability (Disable Person),4
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,RTA (Road Traffic Accident),413
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Headache (Migrain),15087
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Pyrexia of Unknown Origin,142
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Falls/Injuries/Fractures,9963
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Gastritis (APD),26330
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Insect/Wasp Bite,379
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Abdominal Pain,10230
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",2969
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Cirrhosis of liver,50
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Burns and Scalds,1342
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Dog Bite,251
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,12
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Snake Bite: Poisonous,5
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Snake Bite: Non Poisonous,51
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Physical Disability (Disable Person),2
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,RTA (Road Traffic Accident),89
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Headache (Migrain),23469
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Pyrexia of Unknown Origin,5668
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Falls/Injuries/Fractures,11028
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Gastritis (APD),16621
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Insect/Wasp Bite,101
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Abdominal Pain,7386
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",2981
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Cirrhosis of liver,37
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Burns and Scalds,850
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Dog Bite,285
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,10
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Snake Bite: Poisonous,4
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Snake Bite: Non Poisonous,45
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Physical Disability (Disable Person),162
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,RTA (Road Traffic Accident),157
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Headache (Migrain),12140
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Pyrexia of Unknown Origin,3252
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Falls/Injuries/Fractures,3234
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Gastritis (APD),11067
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Insect/Wasp Bite,327
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Abdominal Pain,5959
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",751
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Cirrhosis of liver,32
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Burns and Scalds,631
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Dog Bite,421
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,69
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Snake Bite: Poisonous,5
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Snake Bite: Non Poisonous,4
Jajarkot,Bheri,Hill,Mid-Western,2068/69,2011/12,Physical Disability (Disable Person),5
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,RTA (Road Traffic Accident),0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Headache (Migrain),3056
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Pyrexia of Unknown Origin,349
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Falls/Injuries/Fractures,457
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Gastritis (APD),2615
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Insect/Wasp Bite,146
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Abdominal Pain,1381
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",276
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Cirrhosis of liver,18
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Burns and Scalds,45
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Dog Bite,17
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Snake Bite: Poisonous,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Snake Bite: Non Poisonous,1
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Physical Disability (Disable Person),1
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,RTA (Road Traffic Accident),90
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Headache (Migrain),6279
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Pyrexia of Unknown Origin,1370
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Falls/Injuries/Fractures,2406
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Gastritis (APD),7219
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Insect/Wasp Bite,165
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Abdominal Pain,2769
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",1217
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Cirrhosis of liver,35
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Burns and Scalds,378
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Dog Bite,87
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,4
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Snake Bite: Poisonous,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Snake Bite: Non Poisonous,1
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Physical Disability (Disable Person),0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,RTA (Road Traffic Accident),272
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Headache (Migrain),6486
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Pyrexia of Unknown Origin,2052
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Falls/Injuries/Fractures,1981
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Gastritis (APD),6887
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Insect/Wasp Bite,227
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Abdominal Pain,3179
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",1521
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Cirrhosis of liver,47
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Burns and Scalds,280
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Dog Bite,137
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,6
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Snake Bite: Poisonous,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Snake Bite: Non Poisonous,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Physical Disability (Disable Person),89
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,RTA (Road Traffic Accident),0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Headache (Migrain),2947
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Pyrexia of Unknown Origin,100
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Falls/Injuries/Fractures,612
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Gastritis (APD),3946
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Insect/Wasp Bite,304
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Abdominal Pain,1851
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",1023
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Cirrhosis of liver,31
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Burns and Scalds,182
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Dog Bite,40
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,3
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Snake Bite: Poisonous,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Snake Bite: Non Poisonous,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Physical Disability (Disable Person),0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,RTA (Road Traffic Accident),0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Headache (Migrain),5117
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Pyrexia of Unknown Origin,1171
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Falls/Injuries/Fractures,2348
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Gastritis (APD),6109
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Insect/Wasp Bite,425
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Abdominal Pain,3171
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",1979
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Cirrhosis of liver,15
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Burns and Scalds,679
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Dog Bite,163
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,3
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Snake Bite: Poisonous,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Snake Bite: Non Poisonous,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Physical Disability (Disable Person),22
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,RTA (Road Traffic Accident),0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Headache (Migrain),13127
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Pyrexia of Unknown Origin,8642
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Falls/Injuries/Fractures,4429
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Gastritis (APD),11956
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Insect/Wasp Bite,194
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Abdominal Pain,5558
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",1750
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Cirrhosis of liver,59
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Burns and Scalds,445
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Dog Bite,145
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,41
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Snake Bite: Poisonous,9
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Snake Bite: Non Poisonous,1
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Physical Disability (Disable Person),4
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,RTA (Road Traffic Accident),151
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Headache (Migrain),11647
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Pyrexia of Unknown Origin,6285
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Falls/Injuries/Fractures,6159
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Gastritis (APD),10187
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Insect/Wasp Bite,432
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Abdominal Pain,4502
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",2377
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Cirrhosis of liver,175
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Burns and Scalds,353
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Dog Bite,320
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,25
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Snake Bite: Poisonous,1
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Snake Bite: Non Poisonous,4
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Physical Disability (Disable Person),126
Achham,Seti,Hill,Far-Western,2068/69,2011/12,RTA (Road Traffic Accident),372
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Headache (Migrain),26429
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Pyrexia of Unknown Origin,13943
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Falls/Injuries/Fractures,14152
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Gastritis (APD),26160
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Insect/Wasp Bite,550
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Abdominal Pain,8786
Achham,Seti,Hill,Far-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",2997
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Cirrhosis of liver,102
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Burns and Scalds,951
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Dog Bite,284
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,7
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Snake Bite: Poisonous,2
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Snake Bite: Non Poisonous,10
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Physical Disability (Disable Person),9
Doti,Seti,Hill,Far-Western,2068/69,2011/12,RTA (Road Traffic Accident),422
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Headache (Migrain),17313
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Pyrexia of Unknown Origin,6053
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Falls/Injuries/Fractures,7072
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Gastritis (APD),13965
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Insect/Wasp Bite,361
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Abdominal Pain,4800
Doti,Seti,Hill,Far-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",2569
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Cirrhosis of liver,34
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Burns and Scalds,843
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Dog Bite,210
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,5
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Snake Bite: Poisonous,5
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Snake Bite: Non Poisonous,5
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Physical Disability (Disable Person),30
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,RTA (Road Traffic Accident),2126
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Headache (Migrain),26903
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Pyrexia of Unknown Origin,28358
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Falls/Injuries/Fractures,12220
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Gastritis (APD),22671
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Insect/Wasp Bite,643
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Abdominal Pain,12034
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",5309
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Cirrhosis of liver,164
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Burns and Scalds,973
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Dog Bite,2097
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,62
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Snake Bite: Poisonous,19
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Snake Bite: Non Poisonous,42
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Physical Disability (Disable Person),25
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,RTA (Road Traffic Accident),425
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Headache (Migrain),10280
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Pyrexia of Unknown Origin,5435
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Falls/Injuries/Fractures,9031
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Gastritis (APD),13685
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Insect/Wasp Bite,252
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Abdominal Pain,5659
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",4313
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Cirrhosis of liver,127
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Burns and Scalds,1187
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Dog Bite,1519
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,30
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Snake Bite: Poisonous,10
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Snake Bite: Non Poisonous,24
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Physical Disability (Disable Person),198
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,RTA (Road Traffic Accident),340
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Headache (Migrain),11364
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Pyrexia of Unknown Origin,12343
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Falls/Injuries/Fractures,6536
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Gastritis (APD),12939
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Insect/Wasp Bite,497
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Abdominal Pain,5048
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",2456
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Cirrhosis of liver,121
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Burns and Scalds,419
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Dog Bite,336
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,73
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Snake Bite: Poisonous,5
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Snake Bite: Non Poisonous,29
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Physical Disability (Disable Person),45
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,RTA (Road Traffic Accident),338
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Headache (Migrain),17208
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Pyrexia of Unknown Origin,7096
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Falls/Injuries/Fractures,10632
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Gastritis (APD),15035
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Insect/Wasp Bite,280
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Abdominal Pain,6709
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,"Arthritis, Rheumatism and Gout",3850
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Cirrhosis of liver,117
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Burns and Scalds,762
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Dog Bite,359
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Other Rabies susceptibile animal bites,29
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Snake Bite: Poisonous,2
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Snake Bite: Non Poisonous,3
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Physical Disability (Disable Person),363
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,RTA (Road Traffic Accident),427
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Headache (Migrain),12050
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Pyrexia of Unknown Origin,1610
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Falls/Injuries/Fractures,6141
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Gastritis (APD),9673
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Insect/Wasp Bite,349
