District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Some Dehydration,,1176
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Dedehydration,,1972
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Dysantry/Blood,,717
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Severe Fever,,30
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Malaria,,179
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Fever,,595
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Ear Problem,,783
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total followup,,1351
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total Reffer,,71
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Pnumonia,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Diahorrea,1
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Total,2
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Cotrim,2959
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Other antibiotic,1443
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,IV Fluid Treatment for Diahorrea,,119
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,ORS & Jinc Treatment,,3639
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Classification,,3080
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Total,,200
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,SBI,,15
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,LBI,,90
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Jundice,,3
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Hyperthermia,,7
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Feeding Problem/Low Weight,,57
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Treatment by Cotrim,,82
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Treatment by Zentamycine,,41
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Reffer,,31
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Death Cases,,3
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total,,4572
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Very Severe Disease/Severe Pneumonia,,66
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Pneumonia,,1094
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Pneumonia,,1220
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Sever Dehydration,,69
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Some Dehydration,,506
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Dedehydration,,908
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Dysantry/Blood,,526
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Severe Fever,,129
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Malaria,,1
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Fever,,236
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Ear Problem,,487
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total followup,,1063
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total Reffer,,32
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Pnumonia,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Diahorrea,3
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Total,3
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Cotrim,1308
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Other antibiotic,730
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,IV Fluid Treatment for Diahorrea,,278
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,ORS & Jinc Treatment,,1253
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Classification,,234
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Total,,699
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,SBI,,88
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,LBI,,297
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Jundice,,37
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Hyperthermia,,58
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Feeding Problem/Low Weight,,212
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Treatment by Cotrim,,322
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Treatment by Zentamycine,,136
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Reffer,,6
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Death Cases,,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total,,7426
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Very Severe Disease/Severe Pneumonia,,143
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Pneumonia,,1123
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Pneumonia,,2498
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Sever Dehydration,,66
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Some Dehydration,,1004
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Dedehydration,,1934
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Dysantry/Blood,,631
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Severe Fever,,79
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Malaria,,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Fever,,445
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Ear Problem,,751
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total followup,,1791
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total Reffer,,45
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Pnumonia,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Diahorrea,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Total,4
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Cotrim,2374
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Other antibiotic,734
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,IV Fluid Treatment for Diahorrea,,65
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,ORS & Jinc Treatment,,2537
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Classification,,311
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Total,,299
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,SBI,,68
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,LBI,,165
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Jundice,,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Hyperthermia,,2
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Feeding Problem/Low Weight,,55
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Treatment by Cotrim,,168
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Treatment by Zentamycine,,30
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Reffer,,21
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Death Cases,,3
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total,,18214
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Very Severe Disease/Severe Pneumonia,,142
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Pneumonia,,3514
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Pneumonia,,3182
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Sever Dehydration,,54
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Some Dehydration,,2164
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Dedehydration,,3825
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Dysantry/Blood,,1221
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Severe Fever,,72
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Malaria,,12
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Fever,,2806
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Ear Problem,,732
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total followup,,5346
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total Reffer,,29
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Pnumonia,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Diahorrea,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Total,1
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Cotrim,4681
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Other antibiotic,2572
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,IV Fluid Treatment for Diahorrea,,189
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,ORS & Jinc Treatment,,7140
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Classification,,4149
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Total,,563
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,SBI,,132
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,LBI,,229
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Jundice,,24
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Hyperthermia,,7
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Feeding Problem/Low Weight,,86
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Treatment by Cotrim,,264
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Treatment by Zentamycine,,147
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Reffer,,13
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Death Cases,,3
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total,,17317
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Very Severe Disease/Severe Pneumonia,,260
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Pneumonia,,3880
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Pneumonia,,4500
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Sever Dehydration,,44
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Some Dehydration,,1424
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Dedehydration,,4224
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Dysantry/Blood,,777
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Severe Fever,,27
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Malaria,,12
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Fever,,1004
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Ear Problem,,818
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total followup,,3585
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total Reffer,,39
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Pnumonia,1
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Diahorrea,1
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Total,2
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Cotrim,4257
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Other antibiotic,2040
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,IV Fluid Treatment for Diahorrea,,428
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,ORS & Jinc Treatment,,5315
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Classification,,2918
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Total,,1922
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,SBI,,265
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,LBI,,747
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Jundice,,12
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Hyperthermia,,8
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Feeding Problem/Low Weight,,205
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Treatment by Cotrim,,624
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Treatment by Zentamycine,,265
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Reffer,,50
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Death Cases,,5
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total,,52601
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Very Severe Disease/Severe Pneumonia,,316
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Pneumonia,,7467
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Pneumonia,,14362
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Sever Dehydration,,177
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Some Dehydration,,2502
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Dedehydration,,12950
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Dysantry/Blood,,3385
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Severe Fever,,136
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Malaria,,10
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Fever,,6030
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Ear Problem,,2456
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total followup,,10151
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total Reffer,,160
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Pnumonia,2
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Diahorrea,1
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Total,2
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Cotrim,10191
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Other antibiotic,7514
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,IV Fluid Treatment for Diahorrea,,319
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,ORS & Jinc Treatment,,16585
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Classification,,11342
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Total,,796
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,SBI,,188
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,LBI,,275
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Jundice,,5
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Hyperthermia,,2
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Feeding Problem/Low Weight,,100
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Treatment by Cotrim,,372
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Treatment by Zentamycine,,183
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Reffer,,6
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Death Cases,,6
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total,,18314
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Very Severe Disease/Severe Pneumonia,,163
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Pneumonia,,3889
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Pneumonia,,4931
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Sever Dehydration,,43
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Some Dehydration,,1169
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,No Dedehydration,,4179
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Dysantry/Blood,,1390
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Severe Fever,,52
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Malaria,,299
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Fever,,3321
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Ear Problem,,1105
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total followup,,2409
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Total Reffer,,40
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Pnumonia,4
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Diahorrea,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Death,Total,4
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Cotrim,6570
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Medicine,Other antibiotic,2850
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,IV Fluid Treatment for Diahorrea,,60
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,ORS & Jinc Treatment,,5271
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Classification and Treatment for Greater than 2 Months and Less than 5 years,Other Classification,,5225
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Classification and Treatment for Less than 2 Months,Total,,2012
