District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Program Implemented Health Facilities,,1
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Total patients full exempted this month,,994
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Total patients partially exempted this month,,3586
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Income of this month,Registration Fee,37555
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Income of this month,Others,4898582
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Income of this month,Total Collection of this month,4936137
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Meeting (CDP Committee),,12
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Total patients full exempted this month,,227
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Total patients partially exempted this month,,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Income of this month,Registration Fee,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Income of this month,Others,0
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Meeting (CDP Committee),,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Total patients full exempted this month,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Total patients partially exempted this month,,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Income of this month,Registration Fee,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Income of this month,Others,0
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Meeting (CDP Committee),,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Total patients full exempted this month,,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Total patients partially exempted this month,,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Income of this month,Registration Fee,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Income of this month,Others,0
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Meeting (CDP Committee),,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Total patients full exempted this month,,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Total patients partially exempted this month,,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Income of this month,Registration Fee,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Income of this month,Others,0
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Meeting (CDP Committee),,0
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Total patients full exempted this month,,0
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Total patients partially exempted this month,,0
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Income of this month,Registration Fee,0
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Income of this month,Others,0
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Meeting (CDP Committee),,8
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Total patients full exempted this month,,1049
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Total patients partially exempted this month,,15
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Income of this month,Registration Fee,30175
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Income of this month,Medicine Sale,1
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Income of this month,Others,12200
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Income of this month,Total Collection of this month,42376
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Meeting (CDP Committee),,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Total patients full exempted this month,,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Total patients partially exempted this month,,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Income of this month,Registration Fee,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Income of this month,Others,0
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Meeting (CDP Committee),,6
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Total patients full exempted this month,,13524
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Total patients partially exempted this month,,0
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Income of this month,Registration Fee,0
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Income of this month,Others,42045
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Income of this month,Total Collection of this month,42045
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Meeting (CDP Committee),,7
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Total patients full exempted this month,,8661
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Total patients partially exempted this month,,0
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Income of this month,Registration Fee,0
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Income of this month,Others,1840
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Income of this month,Total Collection of this month,1840
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Meeting (CDP Committee),,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Total patients full exempted this month,,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Total patients partially exempted this month,,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Income of this month,Registration Fee,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Income of this month,Others,0
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,Meeting (CDP Committee),,1
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,Total patients full exempted this month,,656
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,Total patients partially exempted this month,,488
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,Income of this month,Registration Fee,0
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,Income of this month,Others,367
Kapilvastu,Lumbini,Terai,Western,2069/70,2012/13,Income of this month,Total Collection of this month,367
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Meeting (CDP Committee),,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Total patients full exempted this month,,1399
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Total patients partially exempted this month,,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Income of this month,Registration Fee,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Income of this month,Others,0
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,227
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Others,1124630
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,1124630
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,0
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Others,0
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,1
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,779
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,1995
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Others,0
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,1995
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Others,0
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Income of this month,Others,0
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Income of this month,Others,0
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Income of this month,Others,0
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,3500
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Income of this month,Others,3302676
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,3306176
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,417
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Income of this month,Others,0
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Income of this month,Others,0
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Others,0
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Others,0
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,479
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,12665
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Others,3055
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,15720
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Others,0
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Total patients full exempted this month,,758
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Registration Fee,85
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Others,0
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Income of this month,Total Collection of this month,85
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Meeting (CDP Committee),,1
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Total patients full exempted this month,,505
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Total patients partially exempted this month,,110
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Income of this month,Others,0
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Meeting (CDP Committee),,5
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Total patients full exempted this month,,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Income of this month,Others,44000
Bajhang,Seti,Mountain,Far-Western,2069/70,2012/13,Income of this month,Total Collection of this month,44000
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Total patients full exempted this month,,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Income of this month,Others,0
Achham,Seti,Hill,Far-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Meeting (CDP Committee),,18
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Total patients full exempted this month,,4009
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Income of this month,Others,73000
Doti,Seti,Hill,Far-Western,2069/70,2012/13,Income of this month,Total Collection of this month,73000
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Total patients full exempted this month,,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Income of this month,Others,0
Kailali,Seti,Terai,Far-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Meeting (CDP Committee),,28
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Program Implemented Health Facilities,,4
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Total patients full exempted this month,,148710
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Total patients partially exempted this month,,5977
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Income of this month,Registration Fee,5480
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Income of this month,Medicine Sale,143610
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Income of this month,Others,5627944
Kanchanpur,Mahakali,Terai,Far-Western,2069/70,2012/13,Income of this month,Total Collection of this month,5777034
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Total patients full exempted this month,,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Income of this month,Others,16444
Dadeldhura,Mahakali,Hill,Far-Western,2069/70,2012/13,Income of this month,Total Collection of this month,16444
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Meeting (CDP Committee),,5
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Total patients full exempted this month,,259
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Income of this month,Registration Fee,2030
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Income of this month,Others,369770
Baitadi,Mahakali,Hill,Far-Western,2069/70,2012/13,Income of this month,Total Collection of this month,371800
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Meeting (CDP Committee),,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Program Implemented Health Facilities,,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Total patients full exempted this month,,916
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Total patients partially exempted this month,,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Income of this month,Registration Fee,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Income of this month,Medicine Sale,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Income of this month,Others,0
Darchula,Mahakali,Mountain,Far-Western,2069/70,2012/13,Income of this month,Total Collection of this month,0
