District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Value
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,0
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,26
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,21
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Transfer in,,M + F,3
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Other,,M + F,1
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Total,,M + F,100
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,16.0187565076
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,36.40626479
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,ARTI,,,,1.1
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Expected case,,,,151.0729
Khotang,Sagarmatha,Hill,Eastern,2068/69,2011/12,Case Finding Rate,,,,29.125011832
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,By regimen,Treatment regimen,,I,760
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,By regimen,Treatment regimen,,II,66
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,6
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,By regimen,All treated,,Cases,832
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,261
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,47
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,6
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,1
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,133
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,281
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Transfer in,,M + F,35
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Other,,M + F,38
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Total,,M + F,802
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,62.3067833228
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,191.4560928156
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,ARTI,,,,3.1
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Expected case,,,,649.28725
Lalitpur,Bagmati,Hill,Central,2068/69,2011/12,Case Finding Rate,,,,40.1979247244
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,I,139
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,II,21
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,6
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,By regimen,All treated,,Cases,166
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,72
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,14
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,1
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,0
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,34
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,35
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Transfer in,,M + F,9
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Other,,M + F,2
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Male and Female together,Total,,M + F,167
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,33.7096011499
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,78.1875471115
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,ARTI,,,,1.1
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Expected case,,,,117.47395
Lamjung,Gandaki,Hill,Western,2068/69,2011/12,Case Finding Rate,,,,61.2901839089
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,By regimen,Treatment regimen,,I,1436
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,By regimen,Treatment regimen,,II,43
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,65
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,By regimen,All treated,,Cases,1544
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,390
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,29
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,6
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,5
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,952
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,56
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male and Female together,Transfer in,,M + F,6
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male and Female together,Other,,M + F,7
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Male and Female together,Total,,M + F,1451
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,57.2569515812
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,213.0252224212
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,ARTI,,,,2.1
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Expected case,,,,715.197
Mahottari,Janakpur,Terai,Central,2068/69,2011/12,Case Finding Rate,,,,54.5304300773
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,By regimen,Treatment regimen,,I,645
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,By regimen,Treatment regimen,,II,85
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,19
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,By regimen,All treated,,Cases,749
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,354
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,65
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,3
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,1
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,150
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,121
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Male and Female together,Transfer in,,M + F,26
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Male and Female together,Other,,M + F,13
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Male and Female together,Total,,M + F,733
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,73.8590960398
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,152.9342299355
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,ARTI,,,,1.1
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Expected case,,,,263.61005
Makawanpur,Narayani,Hill,Central,2068/69,2011/12,Case Finding Rate,,,,134.2892655269
Manang,Gandaki,Mountain,Western,2068/69,2011/12,By regimen,Treatment regimen,,I,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,By regimen,Treatment regimen,,II,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,By regimen,All treated,,Cases,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,3
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male and Female together,Transfer in,,M + F,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male and Female together,Other,,M + F,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Male and Female together,Total,,M + F,3
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,23.6910684672
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,23.6910684672
Manang,Gandaki,Mountain,Western,2068/69,2011/12,ARTI,,,,0.7
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Expected case,,,,4.43205
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Case Finding Rate,,,,67.6887670491
Morang,Kosi,Terai,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,I,1314
Morang,Kosi,Terai,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,II,99
Morang,Kosi,Terai,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,46
Morang,Kosi,Terai,Eastern,2068/69,2011/12,By regimen,All treated,,Cases,1459
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,577
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,68
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,6
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,8
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,210
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,332
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Transfer in,,M + F,37
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Other,,M + F,28
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Male and Female together,Total,,M + F,1266
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,55.6585555013
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,122.1208514119
Morang,Kosi,Terai,Eastern,2068/69,2011/12,ARTI,,,,2.1
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Expected case,,,,1088.5119
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Case Finding Rate,,,,53.0081480965
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,By regimen,Treatment regimen,,I,27
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,By regimen,Treatment regimen,,II,2
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,By regimen,All treated,,Cases,29
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,14
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,1
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,6
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,6
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male and Female together,Transfer in,,M + F,3
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male and Female together,Other,,M + F,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male and Female together,Total,,M + F,30
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,26.0305300932
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,55.7797073425
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,ARTI,,,,0.72
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Expected case,,,,19.36188
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Case Finding Rate,,,,72.3070280365
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,By regimen,Treatment regimen,,I,4
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,By regimen,Treatment regimen,,II,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,By regimen,All treated,,Cases,4
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,1
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,2
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male and Female together,Transfer in,,M + F,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male and Female together,Other,,M + F,0
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Male and Female together,Total,,M + F,5
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,11.5854718183
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,28.9636795458
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,ARTI,,,,0.7
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Expected case,,,,6.04205
Mustang,Dhawalagiri,Mountain,Western,2068/69,2011/12,Case Finding Rate,,,,33.1013480524
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,I,67
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,II,15
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,2
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,By regimen,All treated,,Cases,84
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,34
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,5
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,1
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,1
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,10
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,21
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Transfer in,,M + F,3
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Other,,M + F,4
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Total,,M + F,79
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,24.7202611623
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,57.4382538771
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,ARTI,,,,1.1
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Expected case,,,,75.64645
Myagdi,Dhawalagiri,Hill,Western,2068/69,2011/12,Case Finding Rate,,,,44.945929386
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,By regimen,Treatment regimen,,I,893
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,By regimen,Treatment regimen,,II,105
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,23
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,By regimen,All treated,,Cases,1021
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,434
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,68
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,9
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,3
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,219
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,202
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Male and Female together,Transfer in,,M + F,11
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Male and Female together,Other,,M + F,11
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Male and Female together,Total,,M + F,957
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,62.3572177761
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,137.5019756031
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,ARTI,,,,2.1
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Expected case,,,,730.7895
Nawalparasi,Lumbini,Terai,Western,2068/69,2011/12,Case Finding Rate,,,,59.3878264534
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,By regimen,Treatment regimen,,I,185
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,By regimen,Treatment regimen,,II,33
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,By regimen,All treated,,Cases,218
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,100
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,19
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,0
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,67
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,53
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Transfer in,,M + F,2
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Other,,M + F,5
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Male and Female together,Total,,M + F,246
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,28.6689850319
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,70.5257031785
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,ARTI,,,,1.1
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Expected case,,,,191.84495
Nuwakot,Bagmati,Hill,Central,2068/69,2011/12,Case Finding Rate,,,,52.1254273308
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,I,67
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,II,16
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,By regimen,All treated,,Cases,83
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,44
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,7
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,16
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,17
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Transfer in,,M + F,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Other,,M + F,2
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male and Female together,Total,,M + F,91
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,23.3989034423
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,48.3931866648
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,ARTI,,,,1.1
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Expected case,,,,103.42365
Okhaldhunga,Sagarmatha,Hill,Eastern,2068/69,2011/12,Case Finding Rate,,,,42.5434608042
Palpa,Lumbini,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,I,353
Palpa,Lumbini,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,II,35
Palpa,Lumbini,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,11
Palpa,Lumbini,Hill,Western,2068/69,2011/12,By regimen,All treated,,Cases,399
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,150
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,29
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,6
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,2
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,64
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,121
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male and Female together,Transfer in,,M + F,10
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male and Female together,Other,,M + F,16
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Male and Female together,Total,,M + F,398
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,46.4771843502
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,123.3194624759
Palpa,Lumbini,Hill,Western,2068/69,2011/12,ARTI,,,,1.1
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Expected case,,,,177.50645
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Case Finding Rate,,,,84.5039715458
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,I,109
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,II,4
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,3
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,By regimen,All treated,,Cases,116
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,70
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,5
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,1
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,19
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,14
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male and Female together,Transfer in,,M + F,3
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male and Female together,Other,,M + F,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Male and Female together,Total,,M + F,112
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Case detection per  population (100 T),,New S+,M + F,28.7079377448
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Case detection per  population (100 T),,All,M + F,45.9327003917
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,ARTI,,,,1.1
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Expected case,,,,134.10925
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Case Finding Rate,,,,52.1962504451
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,I,88
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,II,10
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,By regimen,Treatment regimen,,0-8years,4
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,By regimen,All treated,,Cases,102
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,New,M + F,48
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,Relapse,M + F,8
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,Failure,M + F,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Smear Positive,RAD,M + F,2
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Smear Negative,,M + F,19
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Extra Pulmonary,,M + F,18
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Male and Female together,Transfer in,,M + F,3
