District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Defaulter proportions,0
Palpa,Lumbini,Hill,Western,2068/69,2011/12,Female proportion among new,47.62
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,New Case Detection Rate,0.25
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Prevalence Rate,0.25
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,MB  proportions among New,83.33
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Child proportions among new,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,G II proportion among new,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Defaulter proportions,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Female proportion among new,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,New Case Detection Rate,0.69
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Prevalence Rate,0.42
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,MB  proportions among New,76.92
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Child proportions among new,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,G II proportion among new,0
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Defaulter proportions,4.76
Parbat,Dhawalagiri,Hill,Western,2068/69,2011/12,Female proportion among new,30.77
Parsa,Narayani,Terai,Central,2068/69,2011/12,New Case Detection Rate,2.13
Parsa,Narayani,Terai,Central,2068/69,2011/12,Prevalence Rate,1.54
Parsa,Narayani,Terai,Central,2068/69,2011/12,MB  proportions among New,43.94
Parsa,Narayani,Terai,Central,2068/69,2011/12,Child proportions among new,13.64
Parsa,Narayani,Terai,Central,2068/69,2011/12,G II proportion among new,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Defaulter proportions,0
Parsa,Narayani,Terai,Central,2068/69,2011/12,Female proportion among new,42.42
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,New Case Detection Rate,0.39
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Prevalence Rate,0.27
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,MB  proportions among New,90
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Child proportions among new,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,G II proportion among new,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Defaulter proportions,0
Pyuthan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female proportion among new,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,New Case Detection Rate,0.08
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Prevalence Rate,0.12
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,MB  proportions among New,50
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Child proportions among new,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,G II proportion among new,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Defaulter proportions,0
Ramechhap,Janakpur,Hill,Central,2068/69,2011/12,Female proportion among new,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,New Case Detection Rate,0.19
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Prevalence Rate,0.37
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,MB  proportions among New,100
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Child proportions among new,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,G II proportion among new,100
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Defaulter proportions,0
Rasuwa,Bagmati,Mountain,Central,2068/69,2011/12,Female proportion among new,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,New Case Detection Rate,2.61
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Prevalence Rate,1.68
Rautahat,Narayani,Terai,Central,2068/69,2011/12,MB  proportions among New,39.55
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Child proportions among new,4.52
Rautahat,Narayani,Terai,Central,2068/69,2011/12,G II proportion among new,1.13
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Defaulter proportions,0
Rautahat,Narayani,Terai,Central,2068/69,2011/12,Female proportion among new,28.81
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,New Case Detection Rate,0.63
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Prevalence Rate,0.55
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,MB  proportions among New,75
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Child proportions among new,0
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,G II proportion among new,0
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Defaulter proportions,0
Rolpa,Rapti,Hill,Mid-Western,2068/69,2011/12,Female proportion among new,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,New Case Detection Rate,0.96
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Prevalence Rate,0.87
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,MB  proportions among New,81.82
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Child proportions among new,9.09
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,G II proportion among new,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Defaulter proportions,0
Rukum,Rapti,Hill,Mid-Western,2068/69,2011/12,Female proportion among new,13.64
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,New Case Detection Rate,1.92
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Prevalence Rate,1.4
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,MB  proportions among New,60
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Child proportions among new,4.12
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,G II proportion among new,1.18
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Defaulter proportions,0.33
Rupandehi,Lumbini,Terai,Western,2068/69,2011/12,Female proportion among new,28.24
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,New Case Detection Rate,0.35
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Prevalence Rate,0.38
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,MB  proportions among New,88.89
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Child proportions among new,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,G II proportion among new,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Defaulter proportions,0
Salyan,Rapti,Hill,Mid-Western,2068/69,2011/12,Female proportion among new,44.44
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,New Case Detection Rate,0.31
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Prevalence Rate,0.21
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,MB  proportions among New,50
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Child proportions among new,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,G II proportion among new,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Defaulter proportions,0
Sankhuwasabha,Kosi,Mountain,Eastern,2068/69,2011/12,Female proportion among new,16.67
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,New Case Detection Rate,1.3
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Prevalence Rate,0.82
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,MB  proportions among New,57.14
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Child proportions among new,6.59
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,G II proportion among new,2.2
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Defaulter proportions,0
Saptari,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female proportion among new,40.66
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,New Case Detection Rate,2.37
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Prevalence Rate,1.71
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,MB  proportions among New,35.83
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Child proportions among new,5.88
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,G II proportion among new,0.53
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Defaulter proportions,0.33
Sarlahi,Janakpur,Terai,Central,2068/69,2011/12,Female proportion among new,3.21
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,New Case Detection Rate,0.38
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Prevalence Rate,0.32
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,MB  proportions among New,61.54
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Child proportions among new,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,G II proportion among new,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Defaulter proportions,0
Sindhuli,Janakpur,Hill,Central,2068/69,2011/12,Female proportion among new,23.08
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,New Case Detection Rate,0
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Prevalence Rate,0.03
Sindhupalchowk,Bagmati,Mountain,Central,2068/69,2011/12,Defaulter proportions,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,New Case Detection Rate,2.17
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Prevalence Rate,1.59
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,MB  proportions among New,42.48
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Child proportions among new,1.96
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,G II proportion among new,0.65
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Defaulter proportions,0
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female proportion among new,22.22
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,New Case Detection Rate,0.08
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Prevalence Rate,0.16
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,MB  proportions among New,100
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Child proportions among new,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,G II proportion among new,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Defaulter proportions,0
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female proportion among new,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,New Case Detection Rate,1.85
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Prevalence Rate,1.17
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,MB  proportions among New,57.64
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Child proportions among new,7.64
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,G II proportion among new,2.78
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Defaulter proportions,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female proportion among new,47.22
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,New Case Detection Rate,0.57
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Prevalence Rate,0.4
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,MB  proportions among New,100
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Child proportions among new,5
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,G II proportion among new,5
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Defaulter proportions,0
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female proportion among new,45
Syangja,Gandaki,Hill,Western,2068/69,2011/12,New Case Detection Rate,0.5
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Prevalence Rate,0.48
Syangja,Gandaki,Hill,Western,2068/69,2011/12,MB  proportions among New,84.21
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Child proportions among new,5.26
Syangja,Gandaki,Hill,Western,2068/69,2011/12,G II proportion among new,0
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Defaulter proportions,0
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female proportion among new,36.84
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,New Case Detection Rate,0.58
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Prevalence Rate,0.5
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,MB  proportions among New,81.82
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Child proportions among new,4.55
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,G II proportion among new,0
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Defaulter proportions,0
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female proportion among new,68.18
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,New Case Detection Rate,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Prevalence Rate,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Defaulter proportions,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,New Case Detection Rate,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Prevalence Rate,0
Teharthum,Kosi,Hill,Eastern,2068/69,2011/12,Defaulter proportions,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,New Case Detection Rate,0.79
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Prevalence Rate,0.48
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,MB  proportions among New,50
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Child proportions among new,3.57
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,G II proportion among new,10.71
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Defaulter proportions,0
Udaypur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female proportion among new,10.71
Achham,Seti,Hill,Far-Western,2068/69,2011/12,New Case Detection Rate,0.95
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Prevalence Rate,0.95
Achham,Seti,Hill,Far-Western,2068/69,2011/12,MB  proportions among New,96
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Child proportions among new,4
Achham,Seti,Hill,Far-Western,2068/69,2011/12,G II proportion among new,12
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Defaulter proportions,2.17
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female proportion among new,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,New Case Detection Rate,0.55
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Prevalence Rate,0.5
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,MB  proportions among New,100
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Child proportions among new,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,G II proportion among new,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Defaulter proportions,0
Arghakhanchi,Lumbini,Hill,Western,2068/69,2011/12,Female proportion among new,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,New Case Detection Rate,0.22
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Prevalence Rate,0.11
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,MB  proportions among New,100
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Child proportions among new,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,G II proportion among new,16.67
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Defaulter proportions,0
Baglung,Dhawalagiri,Hill,Western,2068/69,2011/12,Female proportion among new,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,New Case Detection Rate,0.27
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Prevalence Rate,0.24
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,MB  proportions among New,100
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Child proportions among new,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,G II proportion among new,42.86
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Defaulter proportions,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female proportion among new,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,New Case Detection Rate,0.25
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Prevalence Rate,0.25
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,MB  proportions among New,100
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Child proportions among new,20
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,G II proportion among new,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Defaulter proportions,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female proportion among new,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,New Case Detection Rate,0.43
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Prevalence Rate,0.64
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,MB  proportions among New,83.33
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Child proportions among new,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,G II proportion among new,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Defaulter proportions,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Female proportion among new,0
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,New Case Detection Rate,2.05
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Prevalence Rate,1.5
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,MB  proportions among New,49.52
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Child proportions among new,6.67
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,G II proportion among new,0.95
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Defaulter proportions,0.45
Banke,Bheri,Terai,Mid-Western,2068/69,2011/12,Female proportion among new,0
Bara,Narayani,Terai,Central,2068/69,2011/12,New Case Detection Rate,1.98
Bara,Narayani,Terai,Central,2068/69,2011/12,Prevalence Rate,1.31
Bara,Narayani,Terai,Central,2068/69,2011/12,MB  proportions among New,57.64
Bara,Narayani,Terai,Central,2068/69,2011/12,Child proportions among new,4.17
Bara,Narayani,Terai,Central,2068/69,2011/12,G II proportion among new,0.69
Bara,Narayani,Terai,Central,2068/69,2011/12,Defaulter proportions,0.4
Bara,Narayani,Terai,Central,2068/69,2011/12,Female proportion among new,0
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,New Case Detection Rate,2.12
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Prevalence Rate,1.77
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,MB  proportions among New,54.35
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Child proportions among new,0
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,G II proportion among new,4.35
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Defaulter proportions,0.55
Bardiya,Bheri,Terai,Mid-Western,2068/69,2011/12,Female proportion among new,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,New Case Detection Rate,0.16
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Prevalence Rate,0.19
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Defaulter proportions,0
Bhaktapur ,Bagmati,Hill,Central,2068/69,2011/12,Female proportion among new,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,New Case Detection Rate,0.06
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Prevalence Rate,0.06
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,MB  proportions among New,100
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Child proportions among new,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,G II proportion among new,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Defaulter proportions,0
Bhojpur,Kosi,Hill,Eastern,2068/69,2011/12,Female proportion among new,0
Chitwan,Narayani,Terai,Central,2068/69,2011/12,New Case Detection Rate,1.2
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Prevalence Rate,0.86
Chitwan,Narayani,Terai,Central,2068/69,2011/12,MB  proportions among New,54.29
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Child proportions among new,1.43
Chitwan,Narayani,Terai,Central,2068/69,2011/12,G II proportion among new,1.43
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Defaulter proportions,1.22
Chitwan,Narayani,Terai,Central,2068/69,2011/12,Female proportion among new,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,New Case Detection Rate,0.49
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Prevalence Rate,0.49
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,MB  proportions among New,85.71
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Child proportions among new,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,G II proportion among new,28.57
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Defaulter proportions,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Female proportion among new,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,New Case Detection Rate,0.74
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Prevalence Rate,0.81
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,MB  proportions among New,95
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Child proportions among new,0
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,G II proportion among new,10
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Defaulter proportions,2.86
Dailekh,Bheri,Hill,Mid-Western,2068/69,2011/12,Female proportion among new,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,New Case Detection Rate,0.71
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Prevalence Rate,0.66
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,MB  proportions among New,70.73
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Child proportions among new,4.88
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,G II proportion among new,0
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Defaulter proportions,1.22
Dang,Rapti,Terai,Mid-Western,2068/69,2011/12,Female proportion among new,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,New Case Detection Rate,0.37
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Prevalence Rate,0.44
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,MB  proportions among New,60
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Child proportions among new,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,G II proportion among new,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Defaulter proportions,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Female proportion among new,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,New Case Detection Rate,0.06
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Prevalence Rate,0.09
Dhading,Bagmati,Hill,Central,2068/69,2011/12,MB  proportions among New,100
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Child proportions among new,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,G II proportion among new,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Defaulter proportions,0
Dhading,Bagmati,Hill,Central,2068/69,2011/12,Female proportion among new,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,New Case Detection Rate,0.24
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Prevalence Rate,0.24
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,MB  proportions among New,75
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Child proportions among new,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,G II proportion among new,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Defaulter proportions,0
Dhankuta,Kosi,Hill,Eastern,2068/69,2011/12,Female proportion among new,0
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,New Case Detection Rate,3.61
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Prevalence Rate,1.87
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,MB  proportions among New,34.98
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Child proportions among new,4.95
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,G II proportion among new,6.36
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Defaulter proportions,2.92
Dhanusha,Janakpur,Terai,Central,2068/69,2011/12,Female proportion among new,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,New Case Detection Rate,0.11
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Prevalence Rate,0.11
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,MB  proportions among New,100
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Child proportions among new,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,G II proportion among new,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Defaulter proportions,0
Dolkha,Janakpur,Mountain,Central,2068/69,2011/12,Female proportion among new,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,New Case Detection Rate,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Prevalence Rate,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,MB  proportions among New,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Child proportions among new,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,G II proportion among new,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Defaulter proportions,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female proportion among new,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,New Case Detection Rate,0.24
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Prevalence Rate,0.24
Doti,Seti,Hill,Far-Western,2068/69,2011/12,MB  proportions among New,100
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Child proportions among new,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,G II proportion among new,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Defaulter proportions,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Female proportion among new,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,New Case Detection Rate,0.49
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Prevalence Rate,0.41
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,MB  proportions among New,100
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Child proportions among new,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,G II proportion among new,7.69
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Defaulter proportions,0
Gorkha,Gandaki,Hill,Western,2068/69,2011/12,Female proportion among new,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,New Case Detection Rate,0.5
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Prevalence Rate,0.43
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,MB  proportions among New,100
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Child proportions among new,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,G II proportion among new,0
