District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Value
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,35
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,6
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,7
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,494
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,98
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,6
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Male and Female together,Other,,M + F,10
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Male and Female together,Total,,M + F,1057
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,61
Sarlahi,Janakpur,Terai,Central,2069/70,2012/13,,,All,M + F,160
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,1040
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,By regimen,,,II,151
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,By regimen,,,0-8 years,30
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,By regimen,Total,,,1221
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,557
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,100
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,14
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,9
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,365
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,109
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,30
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Other,,M + F,37
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Total,,M + F,1221
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,70
Sindhuli,Janakpur,Hill,Central,2069/70,2012/13,,,All,M + F,154
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,275
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,By regimen,,,II,35
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,By regimen,,,0-8 years,2
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,By regimen,Total,,,312
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,155
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,26
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,1
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,4
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,52
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,54
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,15
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Other,,M + F,5
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Male and Female together,Total,,M + F,312
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,52
Ramechhap,Janakpur,Hill,Central,2069/70,2012/13,,,All,M + F,105
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,152
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,By regimen,,,II,8
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,By regimen,,,0-8 years,5
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,By regimen,Total,,,165
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,63
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,6
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,1
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,1
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,31
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,48
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,13
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Male and Female together,Other,,M + F,2
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Male and Female together,Total,,M + F,165
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,31
Dolkha,Janakpur,Mountain,Central,2069/70,2012/13,,,All,M + F,81
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,110
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,By regimen,,,II,7
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,By regimen,,,0-8 years,3
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,By regimen,Total,,,120
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,36
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,6
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,0
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,1
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,13
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,45
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,18
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Other,,M + F,1
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Total,,M + F,120
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,19
Sindhupalchowk,Bagmati,Mountain,Central,2069/70,2012/13,,,All,M + F,65
Kavre,Bagmati,Hill,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,237
Kavre,Bagmati,Hill,Central,2069/70,2012/13,By regimen,,,II,20
Kavre,Bagmati,Hill,Central,2069/70,2012/13,By regimen,,,0-8 years,17
Kavre,Bagmati,Hill,Central,2069/70,2012/13,By regimen,Total,,,274
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,111
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,15
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,2
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,1
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,57
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,71
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,12
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Other,,M + F,5
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Total,,M + F,274
Kavre,Bagmati,Hill,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,39
Kavre,Bagmati,Hill,Central,2069/70,2012/13,,,All,M + F,95
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,332
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,By regimen,,,II,29
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,By regimen,,,0-8 years,7
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,By regimen,Total,,,368
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,147
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,19
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,3
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,1
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,61
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,100
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,26
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Other,,M + F,11
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Total,,M + F,368
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,38
Lalitpur,Bagmati,Hill,Central,2069/70,2012/13,,,All,M + F,94
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,720
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,By regimen,,,II,108
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,By regimen,,,0-8 years,30
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,By regimen,Total,,,858
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,282
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,51
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,1
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,4
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,126
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,317
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,36
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Other,,M + F,41
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Total,,M + F,858
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,57
Bhaktapur ,Bagmati,Hill,Central,2069/70,2012/13,,,All,M + F,175
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,460
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,By regimen,,,II,99
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,By regimen,,,0-8 years,14
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,By regimen,Total,,,573
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,206
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,56
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,8
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,0
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,80
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,170
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,14
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Other,,M + F,39
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Total,,M + F,573
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,65
Kathmandu,Bagmati,Hill,Central,2069/70,2012/13,,,All,M + F,181
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,3139
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,By regimen,,,II,355
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,By regimen,,,0-8 years,121
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,By regimen,Total,,,3615
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,1123
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,170
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,23
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,10
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,514
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,1379
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,197
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Other,,M + F,199
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Total,,M + F,3615
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,60
Nuwakot,Bagmati,Hill,Central,2069/70,2012/13,,,All,M + F,193
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,189
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,By regimen,,,II,30
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,By regimen,,,0-8 years,1
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,By regimen,Total,,,220
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,92
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,16
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,0
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,45
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,64
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,1
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Other,,M + F,2
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Male and Female together,Total,,M + F,220
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,33
Rasuwa,Bagmati,Mountain,Central,2069/70,2012/13,,,All,M + F,79
Dhading,Bagmati,Hill,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,40
Dhading,Bagmati,Hill,Central,2069/70,2012/13,By regimen,,,II,5
Dhading,Bagmati,Hill,Central,2069/70,2012/13,By regimen,,,0-8 years,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,By regimen,Total,,,45
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,19
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,4
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,1
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,1
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,5
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,14
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,1
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Other,,M + F,0
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Male and Female together,Total,,M + F,45
Dhading,Bagmati,Hill,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,44
Dhading,Bagmati,Hill,Central,2069/70,2012/13,,,All,M + F,103
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,318
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,By regimen,,,II,51
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,By regimen,,,0-8 years,16
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,By regimen,Total,,,385
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,209
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,42
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,0
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,47
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,70
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,12
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Male and Female together,Other,,M + F,5
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Male and Female together,Total,,M + F,385
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,62
Makawanpur,Narayani,Hill,Central,2069/70,2012/13,,,All,M + F,115
Rautahat,Narayani,Terai,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,606
Rautahat,Narayani,Terai,Central,2069/70,2012/13,By regimen,,,II,53
Rautahat,Narayani,Terai,Central,2069/70,2012/13,By regimen,,,0-8 years,16
Rautahat,Narayani,Terai,Central,2069/70,2012/13,By regimen,Total,,,675
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,340
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,46
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,3
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,2
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,155
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,108
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,14
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Other,,M + F,7
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Total,,M + F,675
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,78
Rautahat,Narayani,Terai,Central,2069/70,2012/13,,,All,M + F,156
Bara,Narayani,Terai,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,862
Bara,Narayani,Terai,Central,2069/70,2012/13,By regimen,,,II,36
Bara,Narayani,Terai,Central,2069/70,2012/13,By regimen,,,0-8 years,20
Bara,Narayani,Terai,Central,2069/70,2012/13,By regimen,Total,,,918
Bara,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,385
Bara,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,31
Bara,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,3
Bara,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,3
Bara,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,364
Bara,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,116
Bara,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,8
Bara,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Other,,M + F,8
Bara,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Total,,M + F,918
Bara,Narayani,Terai,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,53
Bara,Narayani,Terai,Central,2069/70,2012/13,,,All,M + F,127
Parsa,Narayani,Terai,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,1109
Parsa,Narayani,Terai,Central,2069/70,2012/13,By regimen,,,II,111
Parsa,Narayani,Terai,Central,2069/70,2012/13,By regimen,,,0-8 years,49
Parsa,Narayani,Terai,Central,2069/70,2012/13,By regimen,Total,,,1269
Parsa,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,574
Parsa,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,87
Parsa,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,6
Parsa,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,15
Parsa,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,344
Parsa,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,213
Parsa,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,16
Parsa,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Other,,M + F,14
Parsa,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Total,,M + F,1269
Parsa,Narayani,Terai,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,79
Parsa,Narayani,Terai,Central,2069/70,2012/13,,,All,M + F,175
Chitwan,Narayani,Terai,Central,2069/70,2012/13,By regimen,Treatment regimen,,I,989
Chitwan,Narayani,Terai,Central,2069/70,2012/13,By regimen,,,II,87
Chitwan,Narayani,Terai,Central,2069/70,2012/13,By regimen,,,0-8 years,28
Chitwan,Narayani,Terai,Central,2069/70,2012/13,By regimen,Total,,,1104
Chitwan,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,510
Chitwan,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,70
Chitwan,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,4
Chitwan,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,11
Chitwan,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,371
Chitwan,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,117
Chitwan,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Transfer in,,M + F,12
Chitwan,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Other,,M + F,9
Chitwan,Narayani,Terai,Central,2069/70,2012/13,Male and Female together,Total,,M + F,1104
Chitwan,Narayani,Terai,Central,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,82
Chitwan,Narayani,Terai,Central,2069/70,2012/13,,,All,M + F,178
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,By regimen,Treatment regimen,,I,954
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,By regimen,,,II,150
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,By regimen,,,0-8 years,44
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,By regimen,Total,,,1148
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,443
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,103
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,7
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,11
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,267
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,234
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Transfer in,,M + F,32
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Other,,M + F,51
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Total,,M + F,1148
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,76
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,,,All,M + F,197
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,By regimen,Treatment regimen,,I,234
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,By regimen,,,II,34
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,By regimen,,,0-8 years,4
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,By regimen,Total,,,272
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,133
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,15
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,5
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,RAD,M + F,3
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Negative,,M + F,33
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Extra Pulmonary,,M + F,57
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Transfer in,,M + F,23
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Other,,M + F,3
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Total,,M + F,272
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Case detection per  population (100 T),,New S+,M + F,50
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,,,All,M + F,102
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,By regimen,Treatment regimen,,I,164
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,By regimen,,,II,9
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,By regimen,,,0-8 years,3
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,By regimen,Total,,,176
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,New,M + F,99
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,Relapse,M + F,8
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Male and Female together,Smear Positive,Failure,M + F,1
