District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Dolpa,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,549
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,491
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,5346
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,63105
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,189
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,137
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,2
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,2
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,121
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Jumla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,270
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,200
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,2784
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,54242
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,33
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,25
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Kalikot,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,216
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,115
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,1677
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,11795
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,68
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,56
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,4
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,1
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Mugu,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,243
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,198
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,2309
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,16812
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,12
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,10715
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,3
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,3
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,261
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,241
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,2815
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,72201
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,71
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,25
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,1
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,4
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,225
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Bajura,Seti,Mountain,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,423
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,374
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,4412
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,80711
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,187
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,173
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,0
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,1
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,1
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,12
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,4433
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,3
Bajhang,Seti,Mountain,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,5
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,941
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,812
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,10018
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,178282
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,1508
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,1286
Achham,Seti,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,3
Achham,Seti,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,3
Achham,Seti,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,36
Achham,Seti,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,21886
Achham,Seti,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Achham,Seti,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,635
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,534
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,6709
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,114162
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,9
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,9
Doti,Seti,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,4
Doti,Seti,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,12
Doti,Seti,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,260
Doti,Seti,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Doti,Seti,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,1131
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,1044
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,12522
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,663295
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,27
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,4
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,150
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,12479
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,6
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,3
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,37
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,34398
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Kailali,Seti,Terai,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,0
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,801
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,756
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,8409
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,357739
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,546
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,220
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,5
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,5
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,42
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,9938
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,1
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,1
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,0
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,0
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,1
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,108
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Kanchanpur,Mahakali,Terai,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,11
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,462
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,294
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,4406
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,107840
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,566
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,259
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,6
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,6
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,63
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,3976
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,12
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,15
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Dadeldhura,Mahakali,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,831
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,783
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,9352
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,171142
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,868
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,476
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of NGO/INGO,Number of visits,3
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Current Month Received Reports,Number of visits,3
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Total No. of Reports Received,Number of visits,36
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Service Provided to Total Patients (New+Old),Number of visits,6364
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Total Institution Supervised,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,NGO/INGO,Integrated Supervision,Number of visits,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Institution,Number of visits,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Current Month Received Reports,Number of visits,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Total No. of Reports Received,Number of visits,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Service Provided to Total Patients (New+Old),Number of visits,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Total Institution Supervised,0
Baitadi,Mahakali,Hill,Far-Western,2068/69,2011/12,Private Health Institution,Integrated Supervision,Number of visits,0
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of FCHV,,369
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Current Month Received Reports,,342
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Total No. of Reports Received,,4215
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Service Provided to Total Patients (New+Old),,52502
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Total Institution Supervised,23
Darchula,Mahakali,Mountain,Far-Western,2068/69,2011/12,Female Community Health Volunteers,Integrated Supervision,Number of visits,5
