District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Total,M,0
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,2
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,2
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,New and Relapse Registered,,,2
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,2
Humla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,100%
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Relapse,Defaulted,M,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Relapse,Transfer Out,F,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Relapse,Transfer Out,M,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Relapse,No result,F,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Relapse,No result,M,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Relapse,Total,F,0
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Relapse,Total,M,1
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,24
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,22
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,New and Relapse Registered,,,24
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,22
Ilam,Mechi,Hill,Eastern,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,92%
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Relapse,Defaulted,M,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Relapse,Transfer Out,F,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Relapse,No result,F,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Relapse,No result,M,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Relapse,Total,F,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Relapse,Total,M,0
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,31
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,26
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,New and Relapse Registered,,,31
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,26
Jajarkot,Bheri,Hill,Mid-Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,84%
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Relapse,Defaulted,M,0
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Relapse,Transfer Out,F,0
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Relapse,Transfer Out,M,2
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Relapse,No result,F,0
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Relapse,No result,M,0
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Relapse,Total,F,6
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Relapse,Total,M,19
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,238
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,219
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,New and Relapse Registered,,,238
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,219
Jhapa,Mechi,Terai,Eastern,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,92%
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Defaulted,M,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Transfer Out,F,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,No result,F,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,No result,M,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Total,F,0
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Total,M,3
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,20
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,20
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,New and Relapse Registered,,,20
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,20
Jumla,Karnali,Mountain,Mid-Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,100%
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Relapse,Defaulted,M,1
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Relapse,Transfer Out,F,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Relapse,No result,F,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Relapse,No result,M,0
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Relapse,Total,F,7
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Relapse,Total,M,29
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,229
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,210
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,New and Relapse Registered,,,229
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,210
Kailali,Seti,Terai,Far-Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,92%
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Defaulted,M,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Transfer Out,F,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,No result,F,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,No result,M,0
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Total,F,1
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Total,M,2
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,14
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,14
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,New and Relapse Registered,,,14
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,14
Kalikot,Karnali,Mountain,Mid-Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,100%
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Relapse,Defaulted,M,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Relapse,Transfer Out,F,1
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Relapse,No result,F,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Relapse,No result,M,0
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Relapse,Total,F,5
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Relapse,Total,M,23
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,222
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,202
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,New and Relapse Registered,,,222
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,202
Kanchanpur,Mahakali,Terai,Far-Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,91%
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Relapse,Defaulted,M,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Relapse,Transfer Out,F,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Relapse,No result,F,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Relapse,No result,M,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Relapse,Total,F,4
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Relapse,Total,M,3
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,141
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,117
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,New and Relapse Registered,,,141
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,117
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,83%
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Relapse,Defaulted,M,0
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Relapse,Transfer Out,F,0
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Relapse,No result,F,0
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Relapse,No result,M,0
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Relapse,Total,F,3
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Relapse,Total,M,6
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,82
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,74
Kaski,Gandaki,Hill,Western,2070/71,2013/14,New and Relapse Registered,,,82
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,74
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,90%
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Defaulted,M,1
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Transfer Out,F,1
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Transfer Out,M,2
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Relapse,No result,F,0
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Relapse,No result,M,0
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Total,F,16
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Total,M,49
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,479
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,388
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,New and Relapse Registered,,,479
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,388
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,81%
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Defaulted,M,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Transfer Out,F,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Transfer Out,M,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Relapse,No result,F,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Relapse,No result,M,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Total,F,1
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Total,M,5
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,50
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,46
Kavre,Bagmati,Hill,Central,2070/71,2013/14,New and Relapse Registered,,,50
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,46
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,92%
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,Defaulted,M,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,Transfer Out,F,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,Transfer Out,M,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,No result,F,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,No result,M,0
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,Total,F,1
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,Total,M,2
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,16
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,16
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,New and Relapse Registered,,,16
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,16
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,100%
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Defaulted,M,0
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Transfer Out,F,0
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Transfer Out,M,0
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Relapse,No result,F,0
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Relapse,No result,M,0
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Total,F,5
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Total,M,10
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,90
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,83
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,New and Relapse Registered,,,90
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,83
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,92%
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Relapse,Defaulted,M,0
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Relapse,Transfer Out,F,0
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Relapse,No result,F,0
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Relapse,No result,M,0
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Relapse,Total,F,0
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Relapse,Total,M,1
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,28
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,25
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,New and Relapse Registered,,,28
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,25
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,89%
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Relapse,Defaulted,M,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Relapse,Transfer Out,F,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Relapse,Transfer Out,M,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Relapse,No result,F,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Relapse,No result,M,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Relapse,Total,F,2
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Relapse,Total,M,11
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,170
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,157
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,New and Relapse Registered,,,170
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,157
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,92%
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Relapse,Defaulted,M,2
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Relapse,Transfer Out,F,0
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Relapse,Transfer Out,M,0
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Relapse,No result,F,0
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Relapse,No result,M,0
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Relapse,Total,F,6
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Relapse,Total,M,16
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,166
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,151
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,New and Relapse Registered,,,166
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,151
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,91%
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Relapse,Defaulted,M,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Relapse,Transfer Out,F,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Relapse,No result,F,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Relapse,No result,M,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Relapse,Total,F,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Relapse,Total,M,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,3
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,3
Manang,Gandaki,Mountain,Western,2070/71,2013/14,New and Relapse Registered,,,3
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,3
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,100%
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Relapse,Defaulted,M,1
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Relapse,Transfer Out,F,0
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Relapse,Transfer Out,M,2
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Relapse,No result,F,0
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Relapse,No result,M,0
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Relapse,Total,F,5
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Relapse,Total,M,21
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,278
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,242
Morang,Kosi,Terai,Eastern,2070/71,2013/14,New and Relapse Registered,,,278
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,242
Morang,Kosi,Terai,Eastern,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,87%
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Defaulted,M,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Transfer Out,F,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,No result,F,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,No result,M,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Total,F,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Relapse,Total,M,0
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,10
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,10
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,New and Relapse Registered,,,10
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,10
Mugu,Karnali,Mountain,Mid-Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,100%
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Relapse,Defaulted,M,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Relapse,Transfer Out,F,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Relapse,No result,F,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Relapse,No result,M,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Relapse,Total,F,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Relapse,Total,M,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,3
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,2
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,New and Relapse Registered,,,3
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,2
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,67%
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Relapse,Defaulted,M,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Relapse,Transfer Out,F,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Relapse,No result,F,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Relapse,No result,M,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Relapse,Total,F,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Relapse,Total,M,2
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,9
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,9
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,New and Relapse Registered,,,9
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,9
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,100%
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Relapse,Defaulted,M,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Relapse,Transfer Out,F,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Relapse,Transfer Out,M,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Relapse,No result,F,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Relapse,No result,M,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Relapse,Total,F,7
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Relapse,Total,M,34
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,240
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,218
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,New and Relapse Registered,,,240
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,218
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,91%
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Defaulted,M,0
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Transfer Out,F,0
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Transfer Out,M,0
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Relapse,No result,F,0
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Relapse,No result,M,0
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Total,F,0
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Relapse,Total,M,7
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,46
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,45
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,New and Relapse Registered,,,46
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,45
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Treatment Success Rate (New and Relapse),,,98%
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,Defaulted,M,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,Transfer Out,F,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,Transfer Out,M,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,No result,F,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,No result,M,0
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,Total,F,1
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Relapse,Total,M,3
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bacteriologically Confirmed Total Registered,,,11
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Bacteriologically Confirmed Cure+Complete,,,8
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,New and Relapse Registered,,,11
Okhaldhunga,Sagarmatha,Hill,Eastern,2070/71,2013/14,Number of Treatment Success Cases (New and Relapse),,,8
